label,youtubeid,spilt
tobogganing,PbtOVya1CEA_000003_000013,train
eating_burger,JSmDXYyVu10_000001_000011,train
contact_juggling,IrP_MbiIHYo_000004_000014,train
using_remote_controller_(not_gaming),IMGV8tcKnjw_000017_000027,train
petting_cat,pMnxkkUZQ7U_000004_000014,train
massaging_person's_head,A05Kgs8AMIs_000004_000014,train
crawling_baby,urF7d4NalGQ_000003_000013,train
sled_dog_racing,3Z5I-tlLLMQ_000020_000030,train
welding,nEewuNp_h48_000044_000054,train
cooking_sausages,jrWE02VrFH0_000001_000011,train
assembling_computer,qanbWMcSCJE_000223_000233,train
shaving_head,o-64GkFvqWE_000059_000069,train
tickling,PoYyHytiF5A_000034_000044,train
drinking_shots,xqvEPpHYXs0_000001_000011,train
swimming_butterfly_stroke,4hAxDPVQpaA_000009_000019,train
frying_vegetables,GGOTeqcxD3k_000306_000316,train
dancing_macarena,31VwNtHjSdI_000101_000111,train
passing_American_football_(in_game),gS5sOEYAuG4_000007_000017,train
parkour,Y5GdBLvGfwQ_000100_000110,train
whistling,1Cx9qasJhlg_000186_000196,train
triple_jump,AFcW1HL7kIw_000216_000226,train
faceplanting,9mfQ2nzqn40_000009_000019,train
smoking_hookah,hKBDWLOYCTI_000003_000013,train
riding_mechanical_bull,LgaKiNwc0HE_000035_000045,train
washing_hair,WuhLZtI61KA_000180_000190,train
drinking,Erj5GE4tLNo_000008_000018,train
golf_putting,s8eFvvqyuC8_000243_000253,train
biking_through_snow,qtwCg_Sh5cg_000087_000097,train
cooking_sausages,1FDq4pePorE_000115_000125,train
moving_furniture,Ddqk89Lt-_A_000023_000033,train
washing_hands,UyzwqFRV3No_000003_000013,train
making_pizza,pqe2hLAOuto_000002_000012,train
dining,ewMFv7Sa6BQ_000000_000010,train
sniffing,J00LiIFF-Po_000026_000036,train
diving_cliff,PhUAerHSTu4_000003_000013,train
robot_dancing,utyqBmCMhF4_000131_000141,train
shooting_goal_(soccer),1sKTVJDctXI_000004_000014,train
recording_music,_P3AXpWDf-s_001745_001755,train
slacklining,2aSRzoMM8Qk_000027_000037,train
tossing_coin,Xj2P2Zrqy4Y_000012_000022,train
training_dog,oyKiPUknN4Y_000003_000013,train
baking_cookies,LxqjGchCkS4_000098_000108,train
cooking_chicken,SILIbT1J_QM_000025_000035,train
playing_squash_or_racquetball,nHKNcUC2aM0_000001_000011,train
rock_climbing,vBHn_9nVOMg_000003_000013,train
headbanging,RDgkdg7-35s_000011_000021,train
strumming_guitar,u3MpN9qdtmo_000108_000118,train
riding_mule,xkKVzE0AL1g_000026_000036,train
weaving_basket,OFo8u4EZOhY_000366_000376,train
exercising_arm,zp13UWSZHAY_000000_000010,train
blowing_leaves,H_M5XjF1G1E_000003_000013,train
drumming_fingers,LHJNyCSBK1A_000052_000062,train
clapping,a9VTzmYh7HY_000003_000013,train
dodgeball,76jDWfMykaA_000020_000030,train
kicking_soccer_ball,i89_nqkGtU0_000035_000045,train
stomping_grapes,JKuNLgnLNWY_000153_000163,train
climbing_ladder,JiH70ykadH0_000012_000022,train
riding_mechanical_bull,PHk6AZKnhfE_000008_000018,train
changing_wheel,Kx06n-zeR54_000195_000205,train
high_kick,drt0Hr8opRM_000010_000020,train
unboxing,qyXBKh4PzAs_000087_000097,train
taking_a_shower,AIJaOr89wxU_000024_000034,train
tying_bow_tie,8GVXmKtJp9U_000066_000076,train
crawling_baby,U59l05Qapos_000000_000010,train
blowing_out_candles,KCvQWicUMWc_000003_000013,train
cleaning_pool,880vTsEoHTI_000042_000052,train
eating_watermelon,9XKAwSe9cKI_000052_000062,train
riding_mule,C3FQ4Evicow_000159_000169,train
gargling,EkE9xI8nidE_000148_000158,train
playing_xylophone,cLRZkzuMZkY_000002_000012,train
gargling,uRQDaKkZuZQ_000181_000191,train
counting_money,4xjTBpAljtk_000021_000031,train
changing_wheel,5qvUm1ZJ1DY_000233_000243,train
cheerleading,wPhj8VQH_f8_000000_000010,train
tossing_coin,HCkIzlUfcQE_000021_000031,train
shooting_basketball,IRnlua-mRbY_000074_000084,train
writing,6vl9Z16QLpg_000274_000284,train
making_tea,YPSY7IwEGfw_000016_000026,train
swing_dancing,jYxVBsnoI3Q_000016_000026,train
hurling_(sport),tLIRP0Y5LC8_000419_000429,train
catching_or_throwing_frisbee,ABb3udIt5EU_000009_000019,train
sword_fighting,9AATcJzot4w_000006_000016,train
water_skiing,govKcU8qJVU_000028_000038,train
cooking_egg,LkbPBJCRYek_000109_000119,train
passing_American_football_(in_game),C5DlYD-0aug_000003_000013,train
skipping_rope,wyEXnFeiJAI_000179_000189,train
washing_feet,dWOW7ibp9xE_001580_001590,train
jumpstyle_dancing,fRwAz-Vlk-k_000018_000028,train
driving_tractor,dXm1-tCfP4s_000000_000010,train
skateboarding,i2ZXHzBNS5E_000093_000103,train
playing_chess,RMNfNY2vl5E_000040_000050,train
unloading_truck,LFukdzEPfhA_000018_000028,train
cleaning_gutters,O3ZMC4VDLNE_000204_000214,train
shoveling_snow,hIGBVeSPdTw_000068_000078,train
digging,yUX4NJc8hrw_000051_000061,train
feeding_birds,1i4UfYAi9eE_000052_000062,train
breading_or_breadcrumbing,_GrldPDoXkA_000109_000119,train
blowing_glass,DaLvf6DShJQ_000014_000024,train
washing_hair,O2pIQgXRDIE_000010_000020,train
wrapping_present,ss6XPdrJXU4_000193_000203,train
skiing_slalom,pvB43eu_xsI_000230_000240,train
auctioning,55jJ825mQ1c_000000_000010,train
slapping,Vn_BGQ9p2TU_000004_000014,train
faceplanting,wCxSSmCT6oA_000033_000043,train
drinking_shots,70_3beY6Boo_000000_000010,train
disc_golfing,5PTn4cYwFQY_000023_000033,train
bending_metal,rKYdTHs5fKs_000027_000037,train
playing_poker,RzVnofM1iIs_000178_000188,train
tying_bow_tie,42aQOA9oFPM_000050_000060,train
sniffing,lUhpMdMkl4M_000094_000104,train
welding,P-_OTZqbX34_000214_000224,train
bungee_jumping,7BZovSJ72d0_000019_000029,train
jetskiing,S4OJ9Q0Ecwk_000064_000074,train
riding_scooter,W66QyvfUdT4_000001_000011,train
country_line_dancing,e30HkqdXj7E_000011_000021,train
shot_put,VanvWPpQNkQ_000006_000016,train
milking_cow,7QQGRJTnLdg_000005_000015,train
lunge,OoqirST6gwE_000006_000016,train
playing_cricket,7ydpulq7-QI_000037_000047,train
golf_chipping,TAqydsP18mo_000517_000527,train
playing_harmonica,rVooGes0Oi4_000000_000010,train
tobogganing,WDuLFSgBdE8_000002_000012,train
folding_paper,Mfcfn8jjn84_000005_000015,train
using_computer,qB8kD52pVhc_000003_000013,train
canoeing_or_kayaking,wp8-SxeUNSQ_000036_000046,train
scrambling_eggs,e6yp7T7GGyk_000016_000026,train
walking_the_dog,Ku6stZ5X1SA_000003_000013,train
climbing_tree,-OfRsTXHxOA_000010_000020,train
carrying_baby,7o-uTmTcnJQ_000055_000065,train
skateboarding,Ln-e6HB4eVM_000023_000033,train
doing_laundry,NtGLUvbKxbI_000091_000101,train
spinning_poi,yindqzg93iI_000275_000285,train
grooming_dog,akkvq59Sb7Y_000073_000083,train
cleaning_pool,gyXduvYfp6Y_000109_000119,train
playing_basketball,u7BXHEV2tXQ_000020_000030,train
peeling_potatoes,XOnlQiC4Uyk_000003_000013,train
cleaning_toilet,b-hft52EEeM_000220_000230,train
milking_cow,AJoVJvCjpeg_000005_000015,train
javelin_throw,PExn57j5jzU_000000_000010,train
skydiving,PHQ4tlkHGVQ_000183_000193,train
springboard_diving,SFKqCGTiyYY_000184_000194,train
bookbinding,E8qKlpEnkHg_000032_000042,train
playing_cello,FlQH-U8UwQo_000153_000163,train
bowling,A-VZLonyN2k_000016_000026,train
riding_unicycle,htaV3BVYQ4E_000000_000010,train
golf_driving,dloCAAWM0_w_000003_000013,train
front_raises,ThSLCxW2GpM_000013_000023,train
faceplanting,fSw4MNUARk0_000007_000017,train
carving_pumpkin,EquYS3gvsgo_000131_000141,train
skateboarding,EIVrScphngE_000545_000555,train
skiing_slalom,xt2WNWrtit4_000036_000046,train
riding_elephant,QKyrNMg6sCk_000004_000014,train
carving_pumpkin,r21yheFdUFE_000001_000011,train
giving_or_receiving_award,s9W_cg1eqb0_000108_000118,train
trimming_trees,e8QKDf6cQgs_000001_000011,train
long_jump,XUxyb2EbKfE_000015_000025,train
golf_chipping,UwThCWxzoXc_000101_000111,train
eating_spaghetti,3yh7NSHqh50_000016_000026,train
planting_trees,-Fax95mvLZc_000004_000014,train
playing_didgeridoo,Iv40PtjTutc_000004_000014,train
plastering,lWoxqmTTx3I_000072_000082,train
lunge,uRDlXqcJzmw_000038_000048,train
disc_golfing,9GRHSJ5qcE4_000021_000031,train
playing_guitar,gSedE5sU3uc_000041_000051,train
laughing,s_oj4Eo6TRY_000124_000134,train
playing_ice_hockey,WkMBwGc4MgM_000004_000014,train
making_jewelry,xpIr0ZEL4_U_000610_000620,train
watering_plants,HLvvFAXDpTA_000078_000088,train
playing_bass_guitar,-hvXrI1Ufcs_000169_000179,train
riding_unicycle,rFafDl9AJqY_000004_000014,train
playing_clarinet,pPVyecydMV0_000003_000013,train
unloading_truck,JgZQ5kj3F7o_000074_000084,train
cartwheeling,KQ_e8j4otkc_000001_000011,train
cartwheeling,VdfKTG8_19g_000023_000033,train
pushing_cart,cPzqomf20zs_000018_000028,train
snowmobiling,JtQxRl6HGLc_000024_000034,train
brushing_teeth,yuRT2e3thdA_000064_000074,train
whistling,FkSvyzXm0Xg_000000_000010,train
grooming_dog,5amJ5WejHKs_000012_000022,train
bobsledding,gWE2_h-f4U8_000000_000010,train
knitting,XagS5SLDSKc_000077_000087,train
playing_chess,I44oYTifwNw_000012_000022,train
playing_harmonica,5WVmlqd-vRs_000001_000011,train
spraying,5S9jTuq1T1Y_000009_000019,train
hitting_baseball,94gWjI_m-dY_000002_000012,train
eating_hotdog,5dVZNSweGJg_000032_000042,train
swimming_backstroke,XVSl-Eb7XF0_000027_000037,train
marching,ItT2L1UAoec_000556_000566,train
cleaning_windows,R7Jhy6eCm7Q_000002_000012,train
fixing_hair,rZtCp9G_xI4_000137_000147,train
strumming_guitar,qzBIkqt5jgE_000067_000077,train
riding_a_bike,sy75RSgVaz4_000009_000019,train
passing_American_football_(in_game),nTNjY1PLvuw_000002_000012,train
massaging_feet,OqIfmnVLKIY_000072_000082,train
bending_metal,L4dRUgFGCPM_000042_000052,train
cleaning_gutters,O2Qi-6JsrY8_000066_000076,train
catching_fish,RTJdQl03VT0_000002_000012,train
blasting_sand,vYPziXQiRAM_000162_000172,train
capoeira,diai8lsVuGE_000003_000013,train
dodgeball,oor7RHh3m4g_000025_000035,train
opening_present,i6qphYmBUwI_000119_000129,train
tai_chi,YBnYaxyqDCA_000016_000026,train
roller_skating,Nf0zgVq7L2Y_000191_000201,train
plastering,E3bkBRsw4hE_000058_000068,train
making_a_sandwich,MTdevGPbCqY_000076_000086,train
doing_laundry,N2UjpXET8Ww_000058_000068,train
braiding_hair,E2WMXscgWJk_000129_000139,train
making_a_cake,RusljUDyJ6E_000014_000024,train
skiing_slalom,zHGzzOMzkYs_000064_000074,train
waxing_chest,MIg4kq99ytk_000059_000069,train
hitting_baseball,qUluzHs9n88_000034_000044,train
riding_camel,-wHLbRfZPWM_000116_000126,train
bartending,FmwFCx7-EiE_000184_000194,train
tapping_pen,eTZdeBtzkqM_000123_000133,train
eating_watermelon,uqzdGegI05A_000057_000067,train
ice_skating,TXT35VPzXZo_000009_000019,train
playing_kickball,jI07E1pBz1s_000691_000701,train
unboxing,eFWcRKfO-dk_000056_000066,train
riding_unicycle,WfQr-0S8ne0_000130_000140,train
playing_guitar,nkfBebi9Hpo_000067_000077,train
passing_American_football_(not_in_game),lRV8O-7NRB8_000004_000014,train
slapping,SQlqEXJcMDs_000091_000101,train
making_pizza,he7e86u4re0_000277_000287,train
petting_cat,-K7Vi40ZcR0_000000_000010,train
blasting_sand,8U_J1WTNUow_000093_000103,train
trimming_trees,shRbORz2gAQ_000899_000909,train
plastering,puMJNU29GlU_000004_000014,train
auctioning,cJECXYdGoc0_005950_005960,train
petting_cat,oxC40sGeHp4_000002_000012,train
feeding_fish,3WQ-JISG13Q_000015_000025,train
riding_mountain_bike,HbvW_P-lbjA_000021_000031,train
playing_basketball,C4oGnJm81Bs_000051_000061,train
cleaning_gutters,c8ORTgLf_6w_000001_000011,train
spray_painting,gHY7Y1xzRRg_000141_000151,train
riding_mountain_bike,vg9eWCoSLn0_000235_000245,train
sharpening_pencil,Inrcsyum-_I_000003_000013,train
cleaning_windows,8U26eEenpQo_000001_000011,train
roller_skating,X5u0rjLaqls_000145_000155,train
flipping_pancake,UFhCKMrJAqI_000001_000011,train
egg_hunting,U6-KtrRZ1is_000303_000313,train
pumping_gas,egSf52ALdrg_000017_000027,train
javelin_throw,Qb7Sv4HEI_E_000029_000039,train
riding_camel,JlUStgcVc48_000001_000011,train
arm_wrestling,sRkssXFBv2A_000015_000025,train
dancing_macarena,NrT68twfGIk_000046_000056,train
playing_saxophone,FhaUHxbNm_Y_000063_000073,train
extinguishing_fire,xgpJoOUHkAU_000012_000022,train
disc_golfing,pknMN0xkTRk_000000_000010,train
lunge,uYCcrMfiuLI_000001_000011,train
braiding_hair,wz0l3SSsW3s_000361_000371,train
tango_dancing,rzPruMnI3j0_000000_000010,train
decorating_the_christmas_tree,R4NviBm0-Mk_000035_000045,train
brush_painting,XcRkY8apRXE_000179_000189,train
juggling_fire,fPpsZvKVbXg_000004_000014,train
checking_tires,QU84Ezgt72g_000105_000115,train
cleaning_toilet,53mNzUlhh5c_000065_000075,train
high_jump,EQhYbShbWHg_001892_001902,train
triple_jump,7Jk0beKibi8_000003_000013,train
drop_kicking,Prz6OvThtIU_000001_000011,train
skiing_crosscountry,RexqlO7Kkno_000040_000050,train
jumping_into_pool,nwDzv2S86yw_000048_000058,train
dodgeball,lvhQL0mnvRE_000041_000051,train
playing_keyboard,QycqR-n-M4g_000000_000010,train
drumming_fingers,Dz19EQpPHMA_000054_000064,train
passing_American_football_(not_in_game),Yz36Oy6BjhY_000002_000012,train
swimming_breast_stroke,P-Lv4HPTsSc_000018_000028,train
smoking_hookah,9IKSQGQqTH4_000001_000011,train
hopscotch,KtuGWXwrc1I_000002_000012,train
doing_aerobics,bFWza3F3s2g_000000_000010,train
dancing_ballet,73Cx02Cm7MA_000002_000012,train
bending_metal,8UQQvcRDVHc_000002_000012,train
sanding_floor,sdyhNU0ytUs_000011_000021,train
spraying,CyVcuC-bHTY_000034_000044,train
kicking_field_goal,RT3nV03u0_E_000006_000016,train
pushing_wheelchair,qFolkCDbw7A_000009_000019,train
side_kick,Qg_a0wT3X6k_000001_000011,train
contact_juggling,9fg7PtJwvwY_000116_000126,train
exercising_arm,-wZeYY4DDSI_000002_000012,train
riding_scooter,_yCPAkQQKs4_000053_000063,train
shooting_goal_(soccer),dYnNWB_foLE_000000_000010,train
contact_juggling,h9uElKd_uPI_000002_000012,train
playing_tennis,5ylpdLislvM_000025_000035,train
taking_a_shower,DQzeW_Q4Qk8_000003_000013,train
kissing,uEbzD1bBlTQ_000012_000022,train
flying_kite,MxtusLDL2i0_000021_000031,train
clapping,p_ssItp3fuI_000004_000014,train
playing_didgeridoo,8ow6iV8giDE_000008_000018,train
riding_mountain_bike,OMqDn1Cwoug_000234_000244,train
high_kick,G7qTUbyyVec_000000_000010,train
fixing_hair,RWWM3VYh5kE_000295_000305,train
canoeing_or_kayaking,TBaVu5O1EZk_000054_000064,train
presenting_weather_forecast,PhthU_jl8CQ_000136_000146,train
drinking,0zEWT4y2Dso_000029_000039,train
dancing_gangnam_style,shLyaFjQrj8_000001_000011,train
picking_fruit,_vUfGOhYkds_000024_000034,train
playing_accordion,0me9SRAg3J4_000023_000033,train
shaking_head,pK3v2RoOcLE_000001_000011,train
wrestling,rYpj_iGCRd0_000064_000074,train
flying_kite,qZ1Fw9tnRFI_000006_000016,train
long_jump,hAAftssOob0_000001_000011,train
balloon_blowing,Z0UqFYJTx5s_000064_000074,train
wrapping_present,VvCsS9smYWY_000029_000039,train
contact_juggling,xnMjx-qtcUU_000002_000012,train
sailing,FhTwnxD_Isc_000033_000043,train
riding_mule,wezz7RG6xS4_000073_000083,train
tap_dancing,gnOs2mgRhZE_000022_000032,train
disc_golfing,GuXkvN-adBU_000181_000191,train
cleaning_toilet,nyqV0Pi2L3g_000194_000204,train
spinning_poi,9ESlgy1dpPM_000152_000162,train
slacklining,Z5dvWi0Yz9Y_000067_000077,train
changing_oil,MLgf_zXNN7Y_000142_000152,train
passing_American_football_(not_in_game),T_UNtPHyIrc_000004_000014,train
high_jump,OycP_4hBzm0_000100_000110,train
slacklining,Y7X5V5RLNdQ_000014_000024,train
building_shed,y43epVWCT10_000158_000168,train
curling_hair,clajFjhFvu4_000279_000289,train
pull_ups,JKNwmx4b7HE_000024_000034,train
playing_didgeridoo,-FuR5_iD3Yk_000000_000010,train
cooking_on_campfire,DUpXeIErByM_000064_000074,train
dribbling_basketball,6wkVChd5-_s_000149_000159,train
reading_book,yLGYGraA32M_000050_000060,train
drumming_fingers,E3xWiIYj25g_000002_000012,train
riding_camel,jO2HpRW-4dE_000008_000018,train
high_kick,HH_hCadd6iU_000077_000087,train
using_segway,C0kBvAXj8Ks_000000_000010,train
scuba_diving,Si4z-v_Es8Y_000036_000046,train
riding_or_walking_with_horse,8sV0ysywFNk_000031_000041,train
bandaging,1vnjCOq4rGQ_000023_000033,train
wrapping_present,vD6B8CoimT0_000853_000863,train
petting_animal_(not_cat),EvqlI-8m2eE_000175_000185,train
bandaging,MRruxe8FH6M_000216_000226,train
cutting_watermelon,_YOCRMvMTeA_000015_000025,train
laying_bricks,oclFFf-0_CQ_000032_000042,train
pole_vault,PyPfh80Z0sc_000266_000276,train
ice_fishing,3MwrY-NOdC0_000004_000014,train
waxing_chest,enOzSDMniVI_000217_000227,train
massaging_feet,gl2ERIZvPdE_000136_000146,train
bookbinding,-TJ5RM7Lm04_000033_000043,train
eating_cake,1rLgHXNOoqI_000013_000023,train
water_skiing,V3Cle_UdbPo_000039_000049,train
getting_a_tattoo,9ySkB5zOW3Q_000010_000020,train
eating_burger,s_ltu9Tqvrg_000000_000010,train
yoga,F-E5PcR41_8_000086_000096,train
laughing,Sftt3I4Ouew_000115_000125,train
motorcycling,GerqgZwGt8Y_000005_000015,train
skydiving,MYUEGox0evg_000177_000187,train
presenting_weather_forecast,SrIgmPWYBK4_000018_000028,train
cooking_sausages,pj5jDM0Os4w_000257_000267,train
robot_dancing,wbwyjN9ZRRA_000027_000037,train
trapezing,hYyQZgpwwPo_000006_000016,train
sweeping_floor,3tWwQ1_6fRE_000002_000012,train
washing_hands,Na3Wa6-gaTo_000001_000011,train
punching_bag,gRf6sr-7p28_000000_000010,train
answering_questions,LWuc8b-L3xo_000402_000412,train
drinking_beer,aE5RELSyy70_000002_000012,train
playing_xylophone,S6cAnI8YVdk_000002_000012,train
bending_metal,jC871pMDm_o_000083_000093,train
bee_keeping,vCa6CTE6xpc_000105_000115,train
headbanging,Ys-ALjfiHLA_000003_000013,train
drop_kicking,TVvIxyWifXk_000000_000010,train
feeding_fish,oF8ea2pA8Jw_000063_000073,train
swing_dancing,uiUi-_N746k_000006_000016,train
eating_spaghetti,E5HDVFbGt94_000297_000307,train
squat,pW3Lpiym0Qg_000002_000012,train
fixing_hair,wcz2zhOEvcg_000455_000465,train
playing_harp,FqLh8QXbQ8E_000049_000059,train
barbequing,OrAqdaQLxhg_000159_000169,train
parkour,9mUW__JGtGw_000055_000065,train
shredding_paper,qd-UBUcDZcs_000029_000039,train
spinning_poi,gdZnV8MSuT0_000002_000012,train
washing_hair,dqwziHBRgM8_000228_000238,train
catching_or_throwing_baseball,wvP_ZrpjOKs_000119_000129,train
pushing_car,X1NGW1GfWM4_000013_000023,train
playing_basketball,FqLaqgwhWG4_000245_000255,train
celebrating,kzvNPp9IQh0_000277_000287,train
cheerleading,8tCSdRS-yow_000000_000010,train
bartending,jfpGWUFidSk_000313_000323,train
petting_animal_(not_cat),efT1NJnqfEU_000131_000141,train
kissing,U4hhL5kdMV4_000162_000172,train
driving_tractor,Aqo1z_BylL4_000132_000142,train
snowmobiling,ANNWXBx2vpc_000149_000159,train
texting,fTJXY2Btoks_000140_000150,train
riding_unicycle,VNfWyb9aRRU_000013_000023,train
balloon_blowing,gseZ71P7eec_000160_000170,train
sign_language_interpreting,w5omiNxinf4_000252_000262,train
singing,eEXo4Rv7TUY_000095_000105,train
busking,_wLLug5-SX4_000126_000136,train
parasailing,lrcXutdOjxg_000200_000210,train
hitting_baseball,VwBJUxLjnnc_000127_000137,train
cleaning_pool,v49-msSRn2k_000077_000087,train
contact_juggling,uhnPTaDH87w_000003_000013,train
jumping_into_pool,q7GO6s3xygc_000006_000016,train
pull_ups,7QmGi3r4RPE_000004_000014,train
peeling_apples,YTLotqIDEV0_000054_000064,train
taking_a_shower,0hqy3MUOPcI_000025_000035,train
wrestling,E1WecafCGO8_000069_000079,train
massaging_back,LPpTk0YBqww_000001_000011,train
making_tea,s-Qig1yxL9I_000002_000012,train
testifying,BdsXhla9Sdo_000055_000065,train
tying_tie,pctL4D6b87U_000001_000011,train
cartwheeling,w8B5RqyRzqM_000013_000023,train
cooking_egg,59HPzpjlwtc_000091_000101,train
plastering,odc8-3fceFI_000685_000695,train
riding_unicycle,mNyAZSPzHKM_000002_000012,train
filling_eyebrows,GdZfE3BuMNM_000310_000320,train
shuffling_cards,6fkVpkeO_w4_000102_000112,train
writing,VagljxsX22A_000019_000029,train
stretching_leg,HN7r9LadMOE_000002_000012,train
barbequing,hPv--GA5-DM_000017_000027,train
eating_hotdog,Ft-hxfK7NZs_000001_000011,train
squat,Gmp1OKmLOnE_000006_000016,train
tossing_salad,c0nxBxrKhjM_000101_000111,train
abseiling,HINuj6sbXUk_000034_000044,train
riding_a_bike,zbVV08Zz87w_000158_000168,train
playing_kickball,L7DjMkWuW2M_000476_000486,train
shredding_paper,H26bb-MML2U_000338_000348,train
playing_xylophone,wNpJzOX5f3I_000003_000013,train
diving_cliff,CyXUdro9b1A_000001_000011,train
tap_dancing,5D6DsyE-yDY_000069_000079,train
laughing,QKNBR2Nl_GE_000006_000016,train
barbequing,1N4r0OeZ6b8_000003_000013,train
spray_painting,i17Eqh0esZQ_000052_000062,train
moving_furniture,q56JmlPAa1U_000026_000036,train
crying,yBksF4L5Ics_000000_000010,train
playing_volleyball,5sx5A7ULxYU_000013_000023,train
knitting,9tZdkPZ8hH4_000026_000036,train
golf_chipping,BtkKZcpPCG8_000245_000255,train
zumba,E2VhL8T82tQ_000047_000057,train
feeding_fish,t0NFyNFl2eU_000019_000029,train
eating_watermelon,k8bgOng1TFI_000015_000025,train
ice_fishing,11eAXRNqj5U_000047_000057,train
dunking_basketball,LHFlHZOB034_000039_000049,train
riding_a_bike,a5QCBBwZySc_000013_000023,train
playing_cricket,FNbquOjIJh0_000009_000019,train
laughing,Gc0_G_8NbZ4_000040_000050,train
playing_harp,8eK8umsDSSE_000032_000042,train
situp,T7DZ9bN2oUM_000025_000035,train
bookbinding,ZzKqN8xgbXE_000145_000155,train
playing_poker,SZp288AW7tY_000164_000174,train
passing_American_football_(in_game),Izxthvvl5gQ_000004_000014,train
